apt_id,rank_id
544270,"73289,884527,73618,369895,369894,863109,49327,595358,888808,887424,813865,559440,252693,889421,900151,623128,658390,889352,894458,708233,869732,71577,877344,651541,30334,24058,30923,908244,884031,30299,30301,824037,651542,792816,792815,764622,815204,30300,903521,831715,851487,71720,800665,70266,696816,52727,52468,68786,68785,744206,857043,843274,892656,895093,534081,701032,268204,792798,799953,908865,66432,39487,39488,562614,904752,582563,899354,749743,72216,72215,805041,755195,889265,873633,840721,855703,887479,800108,887463,737072,458396,818826,578384,512158,749137,559451,34825,34827,34820,34826,794244,791229,907147,909455,577455,864030,547999,69878,861741,821722,855683,908332,43098,395109,396452,754277,30302,908364,908363,792927,611705,841289,728041,873869,416378,56704,56705,34833,792941,30303,792853,821308,629881,57624,836961,800682,792809,792811,873608,792810,73662,838736,752235,895091,58087,899351,909547,795324,711559,896094,899332,596782,887351,61810,909349,828726,41795,841098,901407,869875,810000,847727,802600,887405,884014,822281,806242,879576,866803,897320,751101,855701,871873,792851,47487,770590,462728,890188,897294,823135,803896,828762,252706,793333,730844,886259,884522,773092,866899,793863,860116,847360,903165,67884,824030,857472,859077,809434,751179,745474,755545,744093,802364,857442,793816,579187,808995,73266,833986,810680,876266,766601,756720,859131,773375,859341,70786,873516,776905,774001,870861,825344,838638,906529,561788,875835,860150,860149,841369,889242,840324,847753,614994,829877,833277,851475,57979,896237,876237,804963,462657,743413,788955,840633,38204,774376,808494,837457,876216,841932,829491,743932,859212,697916,888550,70267,758731,822550,653746,846856,785330,766617,864019,847411,871168,895300,44047,837441,787378,900139,809430,826210,574961,855712,785517,844080,857443,902179,892404,574987,574985,833248,832418,755390,375581,757712,829196,835141,805492,836041,901921,858527,895092,793447,522421,475554,414123,877093,810039,797436,820217,706654,793352,806159,523799,765792,845359,846623,860921,817968,506864,506865,855699,885661,747125,574988,817983,845689,751981,575000,892722,901844,843125,827140,878538,451358,799007,858529,838883,838786,892727,808936,479459,742664,761844,773302,838741,821477,745155,862966,901653,779615,62334,882272,745164,779137,694367,822505,831493,676759,794804,653269,765017,873526,863914,757605,883283,48672,818037,68254,843360,552576,865502,865501,842976,458622,829962,799367,841981,752238,756316,838468,753114,715050,808253,846822,661899,771934,866893,858528,834234,771924,800535,819499,800673,715047,780510,605344,712629,825164,860125,400355,871033,800661,798356,732381,898068,71999,55816,818275,817995,841097,64483,64484,43645,790211,765525,802773,714220,838474,869944,847747,818148,817705,838467,820121,795210,759853,894844,815757,840989,774857,830762,627941,880203,568593,39812,678874,60380,763546,863058,835261,63414,834217,403290,887423,676664,869861,574986,898070,691969,674064,691573,526750,737421,859232,804355,806285,609860,715401,587837,587838,492122,800683,812800,811516,652411,403068,66123,66124"
824037,"792816,792815,30299,30334,30301,651541,30300,884031,831715,851487,903521,696816,68786,68785,895093,892656,701032,268204,369894,369895,792798,900151,799953,658390,24058,889352,30923,904752,884527,899354,908244,877344,582563,651542,863109,889265,595358,73618,800108,71720,888808,887424,49327,840721,800665,764622,887463,818826,52468,737072,889421,623128,559440,578384,544270,708233,744206,813865,512158,534081,843274,907147,252693,908865,869732,39488,39487,69878,71577,749743,908332,73289,755195,815204,43098,908364,908363,458396,70266,841289,792853,728041,887479,792811,794244,577455,52727,857043,873608,66432,792809,894458,792810,562614,909455,752235,805041,73662,899351,895091,899332,855683,873633,896094,754277,795324,887351,596782,30302,72215,72216,41795,869875,901407,855703,611705,847727,887405,34833,873869,34826,34827,34820,34825,792851,884014,30303,824030,559451,791229,792927,864030,773092,897294,749137,629881,56704,56705,886259,730844,47487,884522,890188,879576,857442,871873,793863,903165,547999,793333,755545,745474,744093,751179,809434,866803,859077,847360,866899,252706,823135,770590,857472,909547,802364,58087,800682,906529,793816,579187,711559,861741,873516,821722,808995,776905,766601,773375,396452,395109,838638,870861,841098,875835,909349,774001,825344,859131,860149,860150,828726,841369,829877,889242,416378,792941,851475,743413,804963,896237,833277,806242,808494,876216,788955,836961,838736,841932,774376,751101,829491,803896,821308,828762,697916,860116,859212,57624,743932,67884,61810,876266,810680,822550,756720,859341,840324,785330,810000,871168,847411,864019,822281,837441,809430,857443,462657,900139,840633,897320,574961,832418,57979,876237,837457,787378,844080,902179,858527,802600,574985,574987,833248,462728,836041,855701,877093,835141,757712,375581,755390,805492,901921,793447,829196,73266,885661,810039,414123,765792,797436,820217,793352,845359,895092,522421,888550,846623,758731,475554,706654,523799,846856,806159,817968,70786,858529,833986,845689,575000,766617,847753,799007,574988,817983,614994,895300,878538,561788,838883,892722,843125,901844,808936,761844,892727,827140,62334,838786,826210,694367,773302,831493,882272,779615,838741,863914,479459,883283,779137,862966,742664,68254,865502,865501,822505,676759,765017,892404,38204,757605,756316,841981,858528,842976,843360,818037,715050,838468,753114,799367,808253,855699,661899,70267,846822,752238,800661,829962,653746,771934,715047,860125,800535,819499,800673,771924,834234,898068,71999,825164,841097,838474,714220,802773,765525,605344,712629,790211,817705,43645,818275,817995,732381,847747,820121,838467,901653,44047,759853,855712,795210,785517,840989,894844,815757,774857,830762,794804,880203,678874,627941,763546,860921,835261,506864,506865,834217,863058,747125,871033,869944,751981,451358,869861,676664,818148,745155,821477,574986,745164,898070,653269,568593,552576,48672,60380,873526,39812,458622,63414,866893,691969,400355,780510,859232,526750,798356,691573,403290,887423,64484,64483,55816,587838,587837,674064,737421,715401,804355,806285,811516,609860,492122,812800,403068,800683,652411,66123,66124"
34826,"34827,34825,34820,864030,791229,34833,841289,728041,43098,30302,30303,805041,73662,795324,896094,899332,855683,58087,908364,908363,792853,841098,754277,847727,792811,887405,909547,792809,873869,792810,41795,884014,895091,749137,821308,821722,773092,582563,755195,899351,708233,623128,908332,909349,866803,857472,749743,857043,512158,756720,870861,889265,887351,52727,887479,863109,840633,841369,66432,806242,843274,792851,595358,562614,70267,752235,773375,611705,824030,815204,802600,534081,873633,859341,861741,836041,73266,875835,901921,629881,268204,906529,844080,833248,810039,701032,894458,806159,876216,696816,858527,831715,797436,876237,522421,907147,414123,523799,829196,805492,475554,832418,706654,757712,895092,30301,885661,793447,835141,837457,846623,871168,30300,851487,877093,30299,375581,855703,737072,30923,809430,416378,24058,888808,908865,785330,30334,651541,743932,877344,846856,458396,765792,908244,651542,857443,878538,884527,900139,697916,884031,869875,69878,889421,574961,833986,901407,73618,845359,882272,900151,574985,574987,869732,71720,49327,70786,887424,838883,544270,799007,855712,892722,901844,843125,462728,858529,818037,479459,838741,38204,658390,843360,761844,810000,547999,71577,838786,575000,826210,799367,70266,817995,574988,52468,578384,859212,889352,751981,792816,892656,753114,838468,715050,824037,779615,808936,840721,887463,831493,773302,792815,694367,860921,820217,833277,904752,792798,903521,808253,862966,799953,829877,898068,252693,828726,765017,808995,779137,804963,863914,787378,676759,73289,813865,451358,865501,865502,838736,883283,800665,841932,745164,757605,369894,369895,39487,39488,841097,396452,395109,901653,847411,825344,776905,822281,818275,559440,756316,506865,506864,841981,765525,800108,715047,895093,846822,774001,68786,68785,43645,820121,714220,802773,838474,794804,552576,61810,744206,851475,71999,821477,873526,834234,800535,800673,858528,840989,819499,771924,829962,838638,800661,829491,774376,828762,48672,836961,771934,873516,842976,909455,840324,712629,605344,596782,458622,896237,873608,838467,869944,790211,577455,825164,792941,759853,899354,871873,860125,903165,793816,876266,879576,764622,795210,817983,770590,745155,788955,823135,774857,895300,886259,711559,845689,732381,793863,860116,252706,72215,72216,747125,627941,653746,894844,830762,792927,884522,897294,653269,763546,802364,818826,857442,889242,462657,730844,817968,400355,794244,798356,793333,897320,880203,56705,56704,751179,755545,744093,871033,568593,766601,809434,745474,835261,780510,863058,860150,860149,60380,855701,661899,47487,859131,559451,57979,834217,57624,55816,751101,890188,847360,859077,785517,678874,803896,67884,44047,822550,866899,847753,758731,800682,579187,818148,810680,63414,676664,793352,743413,892727,827140,742664,902179,62334,752238,614994,887423,864019,837441,766617,403290,68254,822505,847747,817705,574986,806285,808494,691969,587837,587838,800683,691573,526750,737421,674064,859232,888550,804355,609860,812800,715401,892404,492122,866893,403068,869861,898070,652411,755390,855699,64483,64484,561788,811516,815757,39812,66124,66123"
574961,"574985,574987,835141,375581,765792,900139,799007,793447,832418,892722,808936,818275,765017,779615,773302,858529,831493,841981,838883,779137,877093,843125,883283,676759,820121,715047,838474,800673,838741,800535,757712,802773,834234,818037,694367,895092,800661,862966,771924,819499,799367,882272,838786,858528,846822,857443,901844,70267,714220,575000,795210,797436,574988,757605,838467,805492,759853,846623,765525,753114,842976,838468,829962,761844,771934,865502,865501,43645,863914,715050,817995,825164,885661,751981,860921,605344,712629,843360,790211,756316,806159,841097,763546,844080,851475,845359,808253,894844,627941,523799,833248,898068,829196,809430,522421,858527,884014,847727,901653,830762,795324,896094,871168,794804,880203,43098,860125,825344,841289,728041,58087,71999,479459,870861,863058,773092,841098,857472,887405,835261,896237,574986,899332,773375,30303,34820,895091,791229,864030,820217,818148,878538,908364,908363,30302,73662,875835,901921,676664,792853,34833,41795,774857,834217,792811,792809,792810,821308,706654,732381,876216,866803,859212,756720,774376,34825,34826,34827,817983,792851,824030,855683,899351,805041,802600,691573,512158,743932,859341,582563,754277,752235,737072,873869,836041,840633,414123,909547,869875,475554,826210,876237,841932,697916,887351,901407,785330,821722,907147,887479,909349,908332,837457,416378,55816,73266,906529,749137,823135,611705,833277,846856,833986,889265,629881,841369,66432,749743,873633,806242,831715,787378,526750,774001,829877,68786,68785,708233,903521,817968,895093,755195,808995,458396,815204,843274,623128,899354,824037,792816,792815,52727,562614,904752,578384,873608,857043,70786,892656,715401,30301,804963,840989,30334,884031,30299,889352,894458,369894,369895,764622,69878,855703,651541,818826,808494,909455,701032,696816,851487,845689,776905,30300,534081,268204,800665,887424,744206,829491,49327,73618,828762,609860,884527,863109,828726,900151,861741,711559,651542,800682,908244,908865,855712,800108,57979,595358,24058,30923,73289,71720,813865,544270,877344,252693,888550,871033,559440,792798,799953,792941,871873,812800,52468,804355,39487,39488,71577,869732,38204,678874,56705,56704,793863,596782,658390,840721,403068,70266,492122,691969,577455,888808,810000,873526,889421,889242,887463,822281,48672,547999,821477,794244,815757,770590,60380,506865,506864,879576,798356,559451,810039,400355,752238,63414,792927,72215,72216,744093,462657,873516,653746,579187,793333,892404,653269,39812,780510,887423,403290,396452,395109,838638,755545,745164,751179,561788,552576,886259,847411,451358,745474,869944,57624,458622,252706,788955,857442,859131,895300,568593,859232,809434,855701,836961,866893,897294,884522,743413,902179,745155,847753,674064,751101,614994,838736,661899,847360,866899,793816,742664,864019,860149,860150,876266,890188,747125,766601,837441,903165,766617,860116,47487,840324,730844,800683,827140,61810,892727,810680,793352,758731,822550,859077,803896,802364,855699,869861,897320,898070,817705,62334,822505,847747,785517,755390,811516,68254,462728,67884,806285,652411,64484,64483,66124,66123,737421,587837,587838,44047"
579187,"252706,809434,730844,886259,889242,857442,873516,884522,770590,859131,879576,745474,751179,838638,897294,755545,744093,793333,871873,793816,793863,847360,866899,766601,788955,743413,890188,774001,776905,808995,903165,47487,804963,823135,860150,860149,829877,751101,836961,829491,838736,876266,833277,860116,851475,825344,859077,822281,859212,864019,803896,847411,802364,837441,785330,896237,841932,822550,774376,840324,61810,810000,810680,847753,902179,706654,836041,871168,810039,414123,766617,742664,809430,475554,833248,820217,901921,857443,757712,858527,844080,826210,900139,70786,829196,846623,574961,523799,522421,827140,878538,574985,817968,755390,845359,805492,832418,793447,806159,574987,877093,895092,758731,892727,897320,835141,797436,885661,817983,765792,375581,793352,761844,901844,799367,696816,651541,884031,904752,752238,858529,843125,30334,30301,903521,68785,68786,30299,838883,701032,30300,895093,892722,855699,831715,840989,268204,808253,899354,882272,843360,838741,824037,792816,792815,799007,851487,831493,574988,575000,62334,694367,865502,865501,863914,578384,790211,756316,71999,715050,892656,841097,676759,838468,773302,808936,753114,765017,818037,862966,779615,764622,898068,779137,732381,838786,369895,369894,846822,658390,842976,900151,889352,512158,818826,841981,799953,792798,479459,757605,43645,883283,817995,774857,889265,70267,765525,858528,759853,908244,582563,800535,712629,605344,834234,800665,819499,771924,52468,651542,737072,800661,820121,715047,714220,887424,800673,30923,869732,24058,744206,73618,71720,863109,39487,39488,794244,829962,49327,802773,771934,880203,838474,901653,877344,888808,818275,794804,817705,884527,825164,889421,822505,595358,860125,843274,838467,627941,795210,887463,840721,800108,908865,907147,859232,869875,901407,73289,755195,813865,894844,544270,623128,534081,252693,887479,863058,708233,763546,830762,559440,43098,71577,847747,72216,72215,728041,908332,835261,752235,56705,56704,860921,841289,751981,908364,908363,894458,792853,69878,458396,691969,898070,815204,749743,896094,857043,785517,52727,834217,574986,795324,895091,805041,792811,847727,611705,676664,884014,869861,792810,792809,873608,70266,577455,674064,818148,66432,73662,887405,899351,873633,899332,68254,526750,596782,808494,855703,887351,792851,824030,749137,909455,773375,875835,41795,562614,34833,30302,855683,34826,34825,34820,34827,857472,870861,828726,30303,754277,828762,791229,58087,773092,559451,691573,873869,864030,462728,711559,547999,743932,792927,841369,800682,841098,67884,697916,55816,866803,876216,906529,821722,416378,861741,909349,821308,587837,587838,888550,859341,792941,629881,395109,396452,909547,787378,756720,840633,837457,876237,715401,561788,57624,806242,802600,845689,846856,800683,73266,833986,815757,462657,57979,812800,609860,38204,811516,895300,804355,39812,855701,892404,614994,492122,403068,653746,678874,661899,855712,871033,506865,506864,798356,458622,780510,568593,821477,887423,653269,48672,873526,745164,745155,451358,869944,747125,60380,403290,400355,552576,63414,866893,806285,652411,64484,64483,737421,66123,66124,44047"
44047,"462728,897320,836961,62334,827140,61810,742664,892727,755390,743413,838736,810000,793333,785517,809434,745474,68254,752238,751179,755545,744093,252706,730844,879576,884522,770590,876266,823135,857442,871873,886259,793863,897294,70786,802364,860116,903165,793816,396452,395109,822550,774001,808995,70267,776905,840324,803896,855699,873516,838638,898070,817705,547999,785330,766601,788955,751101,829877,822505,825344,822281,833277,902179,793352,888808,804963,841932,836041,901921,889421,869732,774376,890188,810039,847753,847360,47487,844080,871168,751981,866899,67884,809430,833248,851475,859077,900139,475554,806159,579187,857443,859212,414123,829196,574961,858527,860921,810680,523799,863109,829491,878538,596782,797436,895092,859131,595358,805492,757712,832418,706654,574985,574987,835141,860149,860150,479459,843125,901844,885661,877093,847411,799953,792798,896237,375581,522421,889242,892722,855701,793447,765792,614994,838883,792941,838786,845359,794244,846623,858529,792927,840989,57624,761844,826210,623128,574988,838741,817968,799007,805041,575000,753114,838468,715050,779615,694367,773302,39487,39488,818037,808253,898068,696816,708233,869861,843360,651541,877344,808936,701032,69878,779137,865501,865502,765525,884031,71720,30923,52468,30301,908244,30300,30334,887424,758731,847747,30299,831493,24058,268204,863914,757605,73618,651542,714220,802773,838474,766617,841097,49327,864019,800535,834234,819499,771924,904752,765017,841981,582563,800673,820217,756316,884527,43645,818275,882272,829962,837441,34825,34827,34826,55816,862966,851487,771934,817983,858528,883283,800661,846822,831715,901653,462657,838467,817995,605344,712629,825164,66432,71999,34820,820121,795210,794804,562614,658390,676759,860125,791229,864030,873633,715047,843274,578384,799367,774857,73289,888550,534081,72216,72215,611705,842976,808494,544270,894844,900151,818826,830762,901407,755195,869875,759853,711559,840721,627941,887463,908332,790211,889265,873608,732381,749743,512158,68785,68786,800665,737072,70266,744206,880203,828726,903521,863058,855683,894458,752235,763546,899354,895093,841289,828762,824037,800682,43098,835261,792815,792816,841369,728041,30302,895300,574986,749137,34833,52727,892656,30303,908865,815204,909455,857043,834217,73662,458396,907147,887405,818148,676664,896094,795324,813865,369895,369894,899332,889352,58087,252693,41795,73266,847727,764622,841098,884014,559440,909547,71577,908364,908363,892404,887479,806285,754277,840633,691969,674064,773375,899351,859341,39812,857472,792853,800108,821308,873869,577455,815757,737421,866893,866803,526750,859232,629881,895091,792809,609860,870861,792811,691573,876237,792810,756720,804355,837457,653746,773092,38204,875835,909349,792851,800683,824030,743932,887351,697916,821722,802600,861741,56704,56705,715401,876216,561788,745155,416378,806242,811516,559451,812800,846856,906529,492122,833986,855703,747125,458622,787378,451358,855712,745164,845689,552576,871033,506864,506865,873526,48672,403068,57979,821477,568593,661899,798356,400355,869944,780510,653269,652411,678874,64483,64484,60380,63414,887423,403290,587837,587838,66123,66124"
906529,"41795,899332,887405,73662,899351,792851,824030,857472,866803,773092,792810,806242,792811,876216,792853,792809,773375,895091,909349,896094,752235,841289,908363,908364,795324,728041,73266,841369,743932,697916,876237,43098,629881,887351,908332,847727,870861,787378,846856,884014,837457,34825,34827,34826,34820,833986,859341,30303,864030,34833,821722,30302,841098,875835,802600,791229,58087,754277,756720,873869,909547,821308,800661,805041,863914,756316,582563,829962,562614,865501,865502,800535,834234,800673,819499,771934,771924,795210,841981,858528,894844,825164,840633,878538,761844,898068,808936,860125,749743,71999,808253,38204,773302,749137,694367,892722,843125,901844,69878,841097,846822,802773,765525,838474,714220,779615,838741,858529,855683,838883,575000,883283,757605,845689,43645,838786,818275,574988,759853,830762,779137,605344,712629,820121,765017,838467,831493,842976,907147,860921,774857,661899,737072,715047,880203,835261,506865,506864,790211,627941,909455,832418,863058,763546,873608,844080,522421,901921,836041,858527,414123,523799,818148,751981,833248,810039,757712,829196,676664,596782,901653,885661,846623,475554,862966,512158,706654,806159,797436,835141,765792,895092,857443,877093,869944,792927,747125,834217,855701,375581,793447,843360,678874,900139,895300,805492,818037,574961,799007,715050,838468,753114,794804,479459,451358,66432,574987,574985,855712,817995,840989,676759,887479,821477,745155,882272,845359,57979,745164,395109,396452,820217,873633,552576,826210,568593,547999,869861,799367,793352,62334,892727,60380,653269,70267,732381,416378,827140,614994,871168,800682,898070,873526,48672,462657,817705,847411,742664,809430,68254,847747,822505,458622,871033,701032,574986,268204,889265,63414,861741,711559,755195,792941,785330,587838,587837,752238,696816,400355,611705,780510,892404,894458,458396,798356,691969,859232,57624,526750,691573,52727,887423,462728,70786,403290,64484,64483,857043,55816,44047,785517,30300,30301,30299,829491,831715,843274,792816,869875,901407,889352,824037,855703,800108,792815,887463,651541,534081,30334,851487,840721,808494,815204,908865,792798,658390,623128,799953,674064,884031,708233,900151,737421,903521,892656,863109,30923,369895,369894,653746,715401,24058,828726,70266,56705,56704,877344,884527,895093,595358,68785,68786,896237,851475,908244,71577,252693,651542,804355,811516,859212,806285,818826,73618,776905,808995,888808,841932,829877,815757,71720,813865,804963,577455,559440,49327,833277,825344,609860,544270,887424,800665,774001,889242,904752,817983,899354,888550,866893,889421,492122,52468,764622,828762,800683,812800,403068,822281,578384,817968,774376,744206,897294,879576,838638,890188,822550,886259,730844,903165,871873,47487,884522,857442,793333,793863,873516,859077,847360,252706,770590,866899,802364,864019,766601,751179,745474,755545,809434,744093,743413,823135,810000,860150,860149,793816,869732,859131,579187,837441,652411,73289,39487,39488,902179,788955,39812,559451,836961,838736,751101,876266,61810,803896,840324,766617,758731,67884,860116,897320,847753,810680,794244,72216,72215,561788,755390,855699,66123,66124"
691969,"732381,785330,808995,871873,526750,833277,774001,829877,793863,859232,901921,475554,836041,414123,829196,879576,776905,793333,878538,706654,823135,752238,833248,770590,829491,744093,522421,858527,71999,871168,804963,844080,523799,774857,755545,843360,859212,841932,840989,761844,751179,745474,809430,857443,691573,825344,902179,817968,818037,808253,851475,841097,730844,757712,805492,806159,896237,895092,901844,846623,885661,43645,797436,898068,863914,743413,809434,838741,838638,774376,252706,900139,756316,886259,877093,889242,820217,865502,865501,857442,694367,810000,715050,843125,817983,838883,838468,818275,742664,753114,579187,873516,674064,832418,826210,892722,858529,897294,765525,765792,793447,817995,845359,884522,714220,70786,808936,831493,820121,799007,788955,605344,712629,800661,802773,835141,766601,836961,838474,859131,676759,882272,765017,574961,795210,800535,834234,819499,771924,841981,773302,779137,800673,883283,757605,846822,779615,842976,858528,838467,375581,574985,894844,880203,829962,862966,810039,574986,822550,830762,825164,771934,864019,827140,822281,574987,860150,860149,715401,860125,799367,847411,574988,790211,575000,838786,892727,627941,479459,715047,759853,847360,837441,890188,763546,866899,793816,847753,751101,70267,794804,903165,901653,47487,676664,876266,835261,863058,751981,834217,860921,838736,55816,766617,818148,755390,793352,855699,898070,860116,803896,869861,61810,840324,62334,859077,587838,587837,802364,817705,841289,30334,895091,30301,876216,582563,43098,73662,512158,857472,696816,895093,30300,795324,68785,68786,30299,866803,69878,870861,887463,701032,651541,884031,268204,792810,892656,728041,847727,752235,908364,908363,773375,887405,808494,896094,840721,800108,792809,887351,697916,787378,792851,596782,884014,841369,743932,889265,851487,831715,792798,799953,903521,737072,818826,810680,873608,578384,908332,904752,875835,907147,824030,845689,899351,773092,824037,906529,758731,41795,899332,815757,792811,792853,792816,792815,901407,869875,899354,897320,812800,56704,56705,369894,369895,909455,792927,889352,887479,800682,900151,658390,764622,57979,749743,711559,49327,58087,855701,534081,755195,73618,843274,66432,30923,908244,30302,847747,841098,794244,805041,876237,863109,908865,888550,24058,837457,887424,34826,34825,34820,34827,859341,70266,30303,800665,71720,623128,744206,651542,756720,909547,395109,396452,806242,892404,547999,909349,562614,877344,822505,884527,869732,873869,791229,52468,888808,38204,595358,828762,873633,840633,846856,792941,614994,609860,73266,864030,611705,39812,34833,629881,754277,828726,39487,39488,458396,855683,804355,462657,889421,708233,577455,800683,894458,857043,802600,492122,815204,544270,73289,813865,403068,833986,821308,71577,821722,57624,861741,749137,561788,52727,72216,72215,252693,416378,559451,559440,785517,678874,661899,855703,68254,811516,866893,48672,403290,653746,873526,747125,451358,568593,895300,871033,400355,780510,745155,855712,653269,887423,869944,458622,506864,506865,745164,821477,552576,60380,63414,798356,462728,67884,806285,652411,64483,64484,737421,66124,66123,44047"
838741,"838883,843125,694367,892722,901844,858529,808936,831493,761844,765017,779615,43645,808253,756316,863914,779137,820121,865502,865501,799007,773302,883283,841981,841097,818275,765525,765792,895092,715047,793447,838786,757605,832418,800661,800535,714220,834234,877093,898068,819499,771924,800673,882272,797436,802773,838474,900139,858528,835141,846822,757712,712629,605344,790211,878538,818037,523799,799367,846623,805492,759853,885661,838467,575000,795210,806159,574988,829962,862966,753114,842976,794804,522421,838468,574961,843360,751981,771934,375581,715050,829196,627941,901653,844080,70267,71999,574985,825164,857443,817995,860921,833248,676759,574987,774857,845359,858527,763546,880203,857472,894844,901921,860125,809430,830762,871168,773375,414123,887405,706654,475554,899332,835261,73662,847727,41795,863058,884014,836041,802600,866803,795324,792851,876216,824030,896094,875835,859341,834217,841098,743932,676664,818148,820217,899351,876237,837457,851475,697916,732381,909349,43098,58087,785330,895091,752235,479459,870861,841289,728041,840989,773092,574986,792810,792809,896237,841932,30303,817983,908332,791229,864030,34820,833986,792811,821308,859212,629881,526750,825344,846856,73266,30302,34833,908363,908364,826210,792853,691573,756720,906529,841369,833277,34825,34827,34826,873869,810039,806242,855683,55816,787378,774376,840633,909547,715401,70786,754277,805041,804963,887351,691969,562614,829877,869875,907147,817968,901407,821722,416378,829491,808995,812800,611705,582563,873633,774001,845689,823135,66432,737072,749137,887479,776905,855712,749743,512158,57979,609860,38204,678874,889265,859232,804355,847411,810000,458396,871873,873526,492122,69878,403068,48672,873608,793863,821477,828762,674064,889242,828726,822281,755195,708233,752238,578384,60380,909455,798356,623128,879576,770590,838638,400355,861741,506865,506864,857043,808494,892656,63414,873516,711559,831715,815204,52727,788955,843274,534081,780510,855703,887423,653269,871033,851487,68785,68786,403290,895093,903521,793333,745164,800108,744093,800682,904752,824037,899354,792815,792816,552576,579187,886259,653746,30334,894458,755545,30301,884031,30299,908865,888550,751179,451358,764622,651541,889352,792941,369895,369894,56705,56704,252706,869944,696816,458622,30300,596782,859131,701032,840721,268204,595358,547999,745474,71577,857442,863109,73618,887424,70266,800665,887463,49327,900151,744206,884527,577455,902179,568593,651542,908244,800683,24058,809434,30923,818826,860150,860149,847753,71720,877344,884522,462657,73289,813865,864019,252693,544270,869732,52468,742664,766601,897294,836961,39487,39488,559440,559451,751101,658390,792927,876266,837441,745155,793816,888808,838736,889421,799953,792798,847360,396452,395109,866899,72216,72215,890188,661899,766617,794244,743413,903165,793352,840324,47487,57624,827140,747125,892727,860116,815757,895300,822550,61810,758731,730844,892404,39812,859077,810680,803896,817705,855701,847747,802364,866893,614994,561788,822505,62334,897320,869861,785517,898070,855699,811516,68254,755390,462728,67884,806285,652411,64484,64483,737421,66123,66124,587837,587838,44047"
611705,"869875,901407,34833,855683,30303,828726,582563,828762,34826,34827,34825,728041,43098,841289,805041,873633,30302,416378,908332,578384,34820,907147,749743,749137,754277,39487,39488,66432,651542,737072,52468,791229,864030,821308,71720,795324,458396,896094,909547,72216,72215,904752,73662,58087,899332,794244,841098,869732,847727,562614,873869,908363,908364,756720,752235,831715,851487,884014,595358,908244,800665,884031,889265,887405,708233,711559,863109,792853,623128,30334,24058,815204,651541,41795,30299,30923,908865,69878,755195,30301,895091,877344,792811,792809,534081,802600,792810,30300,71577,843274,52727,773092,889421,696816,821722,547999,888808,857472,899351,840633,629881,899354,866803,268204,892656,857043,806242,701032,68785,68786,895093,909349,887351,744206,870861,887424,900151,252693,73618,903521,512158,49327,773375,836041,596782,764622,840721,57624,792815,810039,873608,859341,901921,792816,844080,799953,875835,833248,824037,841369,792798,884527,73289,887463,792851,887479,658390,824030,414123,806159,818826,805492,395109,396452,785330,858527,70267,792941,475554,522421,895092,369895,369894,706654,829196,813865,876216,523799,797436,876237,837457,832418,544270,793447,757712,577455,462657,559440,835141,885661,375581,808494,855703,877093,889352,846623,871168,70786,845359,909455,800108,809430,653746,743932,70266,462728,800682,876266,847411,861741,846856,765792,697916,906529,792927,479459,857443,900139,574961,878538,559451,860116,73266,888550,882272,574985,574987,833986,838883,799007,838638,873516,829491,894458,901844,843125,892722,838741,838786,858529,840324,575000,833277,818037,820217,574988,843360,799367,761844,808995,826210,829877,859212,871873,838736,892404,804963,793816,808936,879576,779615,903165,788955,817995,831493,838468,753114,715050,765017,773302,694367,770590,252706,67884,823135,787378,886259,862966,776905,808253,793863,841932,825344,810000,779137,57979,774001,897294,676759,61810,863914,884522,757605,865501,865502,802364,836961,883283,898068,841097,841981,756316,857442,730844,846822,901653,56704,56705,715047,38204,818275,774376,744093,755545,751179,793333,794804,820121,43645,860149,860150,766601,765525,809434,745474,869944,855712,858528,751981,802773,838474,714220,800661,800673,834234,800535,712629,605344,851475,71999,819499,771924,829962,860921,895300,840989,842976,859131,751101,47487,803896,771934,561788,890188,845689,855701,822550,838467,732381,39812,847360,759853,859077,614994,774857,860125,866899,579187,790211,825164,810680,758731,896237,627941,793352,795210,889242,897320,745164,763546,743413,822281,827140,866893,894844,892727,817968,817983,742664,451358,830762,552576,873526,815757,48672,902179,835261,821477,864019,766617,752238,62334,880203,458622,863058,44047,847753,68254,785517,837441,847747,822505,871033,817705,506865,506864,568593,834217,676664,60380,818148,678874,745155,798356,400355,63414,653269,780510,55816,887423,661899,747125,403290,574986,691969,587837,587838,674064,526750,737421,859232,691573,806285,715401,869861,898070,800683,755390,804355,609860,855699,812800,492122,403068,652411,811516,64483,64484,66124,66123"
