0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
68786,68785,895093,904752,899354,903521,884031,30334,792815,824037,651541,792816,30299,831715,30301,30300,851487,696816,818826,578384,892656,799953,792798,840721,701032,268204,800108,887463,889265,512158,458396,596782,808494,737072,69878,873608,582563,901407,869875,907147,815757,887351,43098,908363,908364,728041,841289,30923,845689,792853,24058,773092,792811,895091,896094,795324,792809,792810,841369,909547,30302,870861,847727,52468,800665,39488,39487,71720,651542,794244,908865,828726,828762,884014,58087,711559,611705,462657,892404,39812,908332,754277,764622,369895,369894,900151,34833,658390,889352,30303,73662,899351,899332,56705,56704,866803,887479,887405,909455,869732
66124,66123,889265,840721,851487,792816,824037,831715,792815,892656,887463,800108,578384,895093,696816,512158,701032,904752,268204,30334,30300,30301,30299,68785,68786,651541,884031,899354,903521,818826,792798,799953,458396,908364,908363,887351,792853,792811,845689,728041,773092,841289,43098,907147,895091,582563,896094,69878,737072,869875,901407,596782,795324,873608,792809,792810,841369,808494,24058,30923,847727,870861,815757,884014,909547,30302,58087,908865,800665,52468,794244,71720,39487,39488,651542,828726,828762,754277,30303,899351,73662,899332,34833,866803,611705,887405,908332,462657,887479,711559,889352,792851,900151,658390,756720,764622,56705,56704,369895,369894
864019,838638,837441,873516,859131,788955,866899,802364,902179,766601,579187,793816,847360,829877,817968,252706,744093,841932,770590,809434,886259,884522,774001,860149,860150,755545,751179,793863,745474,859077,903165,793333,889242,823135,857442,859212,825344,730844,822550,833277,817983,829491,774376,896237,47487,890188,897294,851475,879576,871873,840324,776905,785330,808995,743413,810680,809430,871168,803896,755390,817705,847411,847747,574986,479459,804963,757712,832418,833248,844080,835141,68254,858527,836041,706654,846623,817995,829196,806159,885661,810039,797436,901921,475554,414123,822505,793352,742664,793447,843360,820217,375581,818037,62334,715050,838468,753114,877093,895092,523799
72216,72215,71577,252693,815204,855703,52727,73289,544270,561788,894458,416378,57624,559451,559440,813865,857043,861741,749137,821722,821308,764622,369894,369895,900151,658390,889352,56704,56705,887479,57979,909455,749743,800682,792927,794244,39487,39488,52468,800665,71720,651542,908865,828726,828762,70266,595358,869732,887424,889421,49327,708233,73618,623128,888808,884527,30923,863109,24058,611705,711559,754277,462657,34833,577455,30303,873633,66432,744206,908244,534081,877344,396452,395109,547999,805041,843274,909547,892404,39812,755195,458396,30302,792941,791229,34826,34820,34825,34827,864030,614994,855701,38204,756720,888550,855683,58087,873869,840633,802600
575000,574988,763546,818275,858529,820121,773302,779615,838883,841097,838786,779137,71999,831493,715047,43645,838467,892722,808936,838474,802773,714220,901844,843125,761844,765525,765017,898068,838741,878538,883283,694367,862966,790211,842976,574987,894844,375581,793447,808253,574985,574961,877093,818037,865501,865502,835141,900139,795210,574986,843360,882272,857443,757712,863914,706654,846623,858527,817995,832418,765792,829196,895092,858528,715050,838468,753114,833248,805492,885661,844080,846822,797436,806159,479459,901921,836041,810039,757605,756316,841981,475554,414123,522421,523799,847411,820217,799367,799007,817705,840989,829962,771934,68254,809430,871168,845359,785330,759853,829491
458396,892656,578384,840721,800108,887463,901407,869875,907147,851487,889265,737072,895093,68786,68785,903521,884031,904752,899354,30334,792815,824037,651541,792816,30923,30299,831715,582563,30301,30300,887351,696816,24058,701032,268204,909547,43098,30302,908363,908364,596782,728041,841289,808494,792853,818826,799953,792798,845689,792811,773092,512158,792809,792810,815757,896094,895091,828726,828762,795324,611705,841369,908865,800665,52468,71720,651542,39487,39488,794244,58087,754277,34833,30303,462657,870861,847727,892404,39812,69878,908332,884014,873608,756720,73662,899351,899332,70266,595358,866803,708233,623128,887424,889421,66432,49327,873633,73618,888808,869732
414123,475554,901921,810039,797436,885661,806159,765792,829196,817995,882272,895092,836041,523799,753114,838468,715050,858527,522421,844080,843360,833248,479459,818037,805492,832418,835141,877093,757712,706654,846623,375581,574986,793447,871168,809430,785330,857443,847411,900139,799007,817705,574961,574985,574987,829491,878538,841932,817983,843125,901844,898068,68254,840989,820217,892722,817968,765525,802773,714220,838474,833277,71999,841097,896237,845359,822550,838883,761844,829877,902179,43645,788955,838741,860149,860150,859212,818275,858529,773302,774376,808995,766601,864019,776905,838638,837441,779615,825344,838786,808936,799367,838467,774001,871873,857442,823135,793333,745474,793863
752238,892727,793352,62334,742664,869861,822505,898070,847747,755390,743413,857442,823135,793333,745474,793863,755545,751179,871873,827140,903165,859077,884522,886259,809434,770590,744093,47487,890188,897294,730844,879576,774376,808995,252706,776905,825344,847360,774001,866899,802364,829877,793816,579187,889242,788955,873516,859131,896237,860149,860150,833277,822550,902179,803896,817968,851475,766601,838638,864019,837441,817983,810680,859212,841932,840324,804963,785330,829491,871168,809430,68254,67884,876266,860116,817705,574986,847411,758731,479459,857443,836041,900139,858527,844080,833248,832418,835141,817995,757712,574961,574985,574987,805492,877093,753114,838468,715050,843360,818037
792816,824037,651541,30299,792815,30334,831715,30301,30300,884031,903521,895093,68786,68785,696816,851487,904752,899354,268204,701032,792798,799953,892656,818826,578384,800108,887463,840721,889265,512158,458396,596782,808494,582563,69878,737072,873608,901407,869875,907147,887351,815757,43098,908364,908363,728041,841289,845689,792853,30923,24058,773092,792811,896094,895091,795324,792809,792810,841369,870861,30302,909547,847727,651542,71720,800665,52468,39487,39488,794244,884014,908865,828726,828762,58087,711559,462657,611705,892404,39812,754277,908332,34833,369895,369894,900151,658390,889352,764622,30303,73662,899351,899332,56704,56705,866803,887479,887405,756720,909455
821308,802600,416378,821722,855703,52727,749137,894458,71577,815204,252693,72216,72215,861741,544270,73289,857043,813865,559451,559440,561788,749743,756720,887479,57979,56705,56704,38204,909455,30303,34833,58087,754277,864030,889352,791229,34820,34826,34825,34827,658390,30302,900151,805041,369895,369894,909547,764622,841098,611705,806242,840633,66432,873633,57624,828726,908865,828762,462657,873869,395109,396452,562614,70266,623128,855683,708233,651542,71720,800665,595358,52468,863109,30923,884527,39488,39487,892404,24058,888808,847727,870861,73618,884014,49327,889421,794244,887424,909349,458396,755195,896094,841369,614994,869732,39812,795324,773092,895091,845689
526750,691573,691969,859232,732381,737421,715401,674064,817995,858527,835141,805492,832418,833248,844080,836041,479459,843360,818037,475554,414123,885661,877093,797436,829196,715050,838468,753114,806159,882272,901921,810039,375581,765792,895092,757712,574986,809430,871168,857443,900139,793447,785330,522421,523799,846623,706654,574961,847411,574985,574987,829491,817705,68254,817983,799007,833277,817968,896237,829877,841932,860150,860149,808995,776905,774376,788955,825344,822550,902179,859212,897294,890188,47487,871873,820217,879576,851475,903165,859077,766601,774001,751179,755545,793863,745474,823135,793333,864019,857442,838638,744093,770590,809434,886259,884522,898068,730844,873516,71999
846623,706654,757712,574986,797436,885661,901921,810039,829196,806159,793447,765792,895092,858527,523799,835141,479459,818037,843360,882272,817995,832418,833248,836041,844080,715050,838468,753114,877093,475554,414123,817705,375581,847411,522421,840989,574961,574985,820217,805492,574987,809430,871168,857443,900139,785330,829491,799007,799367,68254,859212,892722,878538,901844,843125,898068,841932,71999,841097,838474,714220,802773,817983,765525,837441,817968,761844,864019,838883,838638,896237,773302,43645,818275,829877,859131,858529,889242,845359,851475,774001,833277,779615,788955,873516,902179,825344,820121,838786,847360,766601,774376,793816,579187,860150,860149,838741,252706,866899,802364
895300,887423,403290,661899,568593,60380,869944,871033,866893,64483,64484,747125,451358,821477,745155,745164,653746,506865,506864,855712,552576,653269,873526,458622,48672,63414,780510,400355,678874,798356,30302,458396,582563,909547,596782,737072,808494,887351,792853,841289,728041,908363,908364,845689,815757,43098,773092,58087,30923,24058,901407,869875,907147,892404,462657,34833,792811,701032,268204,39812,896094,754277,696816,792798,799953,30300,611705,30301,831715,30299,792816,870861,651541,512158,824037,30303,792815,30334,884031,903521,895091,818826,795324,851487,895093,68785,68786,756720,904752,899354,828726,889265,828762,892656,800108,887463,840721,847727,651542,71720
843274,534081,877344,755195,908244,744206,577455,623128,708233,863109,884527,888808,73618,49327,889421,887424,595358,869732,70266,888550,855683,840633,395109,396452,873869,651542,71720,800665,52468,547999,39488,39487,794244,908865,34826,34825,34820,34827,805041,792941,614994,791229,864030,855701,66432,873633,38204,828726,828762,841098,462657,711559,754277,34833,611705,30303,892404,39812,30923,24058,756720,30302,909547,813865,559440,857043,559451,861741,562614,544270,73289,58087,894458,909349,806242,749137,821722,815204,252693,52727,458396,855703,71577,72216,72215,561788,57624,416378,821308,30300,30301,831715,30299,792816,651541,824037,792815,30334,696816,884031
793333,745474,793863,751179,755545,857442,823135,886259,884522,809434,770590,744093,859077,903165,730844,871873,252706,879576,774376,897294,890188,847360,47487,829877,802364,866899,808995,825344,774001,788955,743413,776905,873516,793816,579187,902179,859131,860150,860149,838638,889242,766601,822550,817968,833277,864019,896237,837441,817983,851475,803896,841932,785330,859212,829491,810680,840324,755390,871168,809430,68254,804963,793352,752238,892727,62334,742664,817705,847411,479459,822505,847747,836041,574986,844080,858527,833248,832418,835141,817995,757712,869861,898070,857443,900139,574961,810039,877093,901921,574985,885661,715050,838468,753114,797436,806159,805492,843360,414123,475554
674064,715401,737421,859232,526750,691573,691969,732381,817995,858527,835141,832418,833248,844080,836041,479459,843360,818037,757712,885661,877093,797436,829196,715050,838468,753114,574986,806159,901921,810039,375581,805492,414123,475554,882272,793447,765792,895092,846623,706654,809430,871168,857443,900139,785330,574961,847411,574985,574987,523799,522421,817705,829491,840324,68254,803896,810680,820217,799007,817983,896237,817968,829877,833277,859212,841932,840989,825344,774376,788955,851475,774001,860149,860150,808995,864019,776905,902179,838638,822550,889242,837441,873516,903165,859077,766601,755545,751179,793863,745474,823135,793333,859131,857442,744093,770590,809434,886259,884522,897294
799007,523799,522421,765792,882272,895092,797436,885661,901921,810039,806159,414123,475554,829196,846623,706654,818037,843360,715050,838468,753114,877093,817995,805492,793447,375581,858527,574986,836041,835141,833248,832418,844080,757712,676759,840989,694367,479459,842976,838741,757605,779615,871168,809430,761844,883283,862966,779137,715047,808936,773302,765017,838883,857443,901844,843125,900139,892722,838786,785330,574961,574985,574987,799367,847411,817705,878538,831493,43645,818275,838467,838474,714220,802773,71999,841097,765525,841932,829491,858529,820121,790211,898068,817983,820217,859212,817968,833277,896237,845359,808253,902179,829877,822550,864019,837441,788955,575000,860149,860150
909455,749743,57979,369895,369894,764622,900151,658390,889352,56704,56705,887479,416378,792927,800682,252693,71577,815204,72215,72216,561788,52727,855703,596782,737072,582563,808494,901407,869875,815757,907147,887351,43098,908364,908363,728041,841289,792853,821308,845689,458396,773092,792811,903521,884031,799953,792798,30334,792815,824037,651541,895093,792816,68786,68785,30299,818826,831715,30301,904752,899354,30300,696816,851487,701032,268204,892656,578384,840721,887463,800108,889265,896094,895091,795324,512158,792809,792810,908332,841369,30302,909547,870861,544270,73289,73662,899351,899332,847727,894458,866803,30923,24058,57624,887405,884014,58087,792851,462657,892404
787378,697916,743932,875835,773375,876216,73266,846856,857472,824030,792851,906529,837457,859341,887405,876237,41795,866803,884014,847727,870861,629881,802600,833986,899332,899351,73662,58087,795324,895091,896094,841369,806242,773092,756720,908332,845689,792853,792810,792811,792809,841289,728041,908364,908363,43098,30302,887351,909349,821308,909547,38204,30303,34833,754277,582563,841098,864030,907147,562614,34825,34820,34826,34827,737072,512158,791229,901407,869875,596782,462657,752235,840633,808494,57979,815757,805041,749743,458396,611705,873869,889265,887479,701032,268204,909455,892404,416378,855683,696816,66432,873633,39812,30300,30301,831715,30299,887463,800108,851487
764622,369895,369894,900151,658390,889352,56705,56704,887479,909455,800682,792927,749743,57979,252693,72215,72216,71577,815204,52727,855703,561788,57624,416378,68786,68785,895093,899354,904752,903521,884031,30334,792815,824037,651541,792816,30299,831715,30301,30300,851487,696816,818826,578384,892656,799953,792798,840721,887463,800108,701032,268204,889265,512158,458396,596782,808494,737072,69878,873608,582563,73289,544270,901407,869875,907147,815757,887351,43098,908363,908364,728041,841289,894458,30923,845689,792853,24058,821308,773092,792811,895091,896094,792809,795324,792810,841369,909547,30302,870861,847727,52468,39488,39487,800665,71720,651542,794244,908865,828726
829491,785330,817705,809430,871168,837441,838638,847411,859131,864019,847360,873516,479459,788955,252706,866899,802364,829877,574986,793816,579187,859077,903165,889242,823135,774001,817968,755545,751179,793863,857442,745474,793333,902179,744093,770590,809434,886259,757712,884522,860150,860149,825344,859212,841932,766601,774376,858527,730844,835141,822550,833277,832418,833248,836041,844080,68254,896237,897294,890188,47487,817995,846623,706654,817983,871873,797436,885661,851475,879576,901921,808995,810039,829196,806159,776905,840324,475554,414123,793447,743413,810680,877093,818037,820217,843360,715050,838468,753114,574961,375581,574985,857443,900139,574987,803896,765792,523799,895092,882272
879576,871873,47487,890188,897294,884522,886259,809434,770590,744093,776905,730844,793333,745474,808995,793863,751179,755545,857442,823135,774376,903165,859077,788955,860150,860149,829877,743413,822550,902179,833277,825344,766601,252706,817968,866899,802364,847360,873516,774001,896237,838638,793816,579187,864019,817983,859131,889242,755390,803896,841932,837441,785330,851475,829491,871168,809430,859212,840324,810680,793352,892727,752238,68254,742664,479459,62334,804963,847411,844080,833248,836041,832418,817995,858527,869861,835141,817705,822505,574986,847747,757712,857443,805492,900139,898070,475554,414123,806159,810039,753114,838468,715050,885661,829196,901921,877093,843360,797436,818037
808936,779615,838741,715047,761844,779137,773302,883283,694367,838883,765017,838786,892722,901844,843125,818275,842976,43645,841097,71999,858529,808253,838467,831493,878538,802773,838474,714220,765525,757605,820121,898068,575000,574988,763546,846822,790211,882272,522421,799007,895092,863914,765792,862966,865502,865501,829196,523799,806159,885661,375581,797436,829962,795210,771934,818037,843360,841981,810039,901921,475554,414123,858528,805492,756316,877093,715050,838468,753114,817995,835141,793447,846623,706654,832418,833248,858527,844080,836041,757712,479459,894844,574986,800673,900139,834234,800535,857443,819499,771924,574987,574985,574961,825164,847411,840989,817705,759853,676759,799367
653269,552576,873526,458622,48672,506864,506865,745155,745164,821477,855712,451358,64483,64484,747125,869944,653746,60380,568593,871033,403290,887423,866893,895300,63414,661899,780510,400355,678874,798356,38204,756720,864030,840633,34820,34827,34825,34826,841098,791229,805041,30303,34833,754277,873869,58087,66432,855683,873633,755195,396452,395109,623128,708233,30302,908865,70266,611705,863109,806242,595358,462657,884527,843274,534081,909547,828726,888808,73618,909349,49327,889421,828762,887424,614994,562614,877344,869732,577455,908244,651542,71720,888550,800665,52468,744206,892404,39488,39487,794244,39812,30923,24058,846856,859341,821308,73266,458396,870861,884014
776905,808995,879576,774376,871873,890188,47487,897294,829877,825344,744093,770590,809434,886259,884522,833277,755545,751179,793863,745474,793333,730844,823135,896237,857442,903165,859077,860149,860150,817968,788955,743413,774001,822550,902179,817983,766601,866899,802364,252706,847360,873516,851475,838638,889242,793816,579187,864019,859131,785330,841932,755390,871168,809430,859212,803896,837441,829491,840324,810680,793352,892727,68254,844080,833248,832418,752238,836041,817995,479459,858527,835141,804963,857443,900139,805492,574986,742664,847411,62334,757712,877093,715050,838468,753114,843360,375581,818037,869861,414123,475554,817705,806159,822505,574961,810039,574985,829196,885661,901921
64483,64484,747125,451358,821477,855712,745155,745164,506864,506865,869944,653746,552576,653269,873526,458622,866893,48672,887423,403290,895300,568593,60380,871033,661899,63414,780510,400355,678874,798356,864030,34820,34825,34827,34826,791229,38204,805041,840633,30303,34833,754277,66432,873869,873633,855683,756720,841098,396452,395109,611705,462657,828726,623128,708233,828762,70266,595358,863109,755195,884527,614994,888808,73618,49327,889421,887424,888550,908865,534081,30302,869732,843274,909547,806242,58087,562614,577455,877344,908244,651542,71720,892404,800665,52468,744206,39487,39488,909349,39812,794244,30923,24058,458396,547999,792941,711559,821722,855701,749137
792798,799953,818826,30334,792815,884031,824037,651541,903521,792816,30299,831715,30301,30300,895093,68786,68785,904752,899354,696816,701032,268204,851487,892656,578384,889265,840721,887463,800108,512158,596782,808494,458396,815757,873608,69878,582563,737072,901407,869875,30923,887351,907147,24058,43098,908363,908364,728041,841289,845689,792853,773092,792811,896094,895091,795324,792809,792810,841369,30302,870861,909547,651542,71720,800665,52468,39487,39488,794244,847727,908865,884014,828726,828762,58087,892404,39812,462657,711559,611705,369895,369894,900151,658390,764622,889352,754277,34833,908332,30303,73662,899351,899332,56704,56705,866803,887479,909455,792927,800682
835141,858527,817995,832418,833248,844080,877093,818037,479459,843360,375581,757712,574986,836041,793447,715050,829196,838468,753114,885661,797436,805492,806159,901921,900139,810039,882272,857443,765792,895092,414123,475554,574961,574985,706654,846623,574987,847411,809430,871168,785330,523799,817705,522421,829491,68254,820217,799007,817983,898068,841097,71999,840989,896237,714220,802773,838474,817968,765525,829877,859212,833277,825344,892722,878538,851475,901844,843125,774376,858529,818275,841932,43645,774001,808995,776905,788955,860149,860150,889242,838638,864019,799367,838883,903165,859077,902179,873516,837441,751179,755545,793863,823135,745474,859131,793333,47487,890188,847360,897294
766617,751101,847753,61810,838736,836961,855699,810000,822281,897320,826210,70786,876266,860116,67884,55816,785517,462728,758731,44047,70267,901653,751981,840324,810680,803896,794804,837441,864019,838638,859131,873516,788955,847360,866899,802364,902179,829877,817968,579187,793816,252706,841932,859077,903165,766601,774001,860149,860150,751179,755545,889242,793863,745474,823135,793333,857442,744093,770590,809434,886259,859212,884522,825344,822550,833277,730844,829491,774376,817983,896237,47487,890188,897294,871873,851475,879576,785330,808995,776905,809430,743413,871168,755390,817705,804963,847411,847747,574986,479459,757712,858527,835141,832418,833248,68254,844080,706654,846623,836041
825344,774376,829877,903165,859077,774001,755545,751179,793863,808995,776905,823135,745474,793333,897294,890188,847360,47487,744093,770590,857442,809434,886259,884522,896237,851475,866899,802364,889242,871873,252706,873516,833277,879576,817968,793816,579187,730844,788955,859131,860149,860150,743413,817983,838638,864019,859212,902179,837441,766601,822550,785330,809430,841932,871168,829491,803896,810680,840324,755390,804963,68254,574986,793352,835141,479459,858527,832418,833248,844080,817995,900139,817705,757712,857443,847411,836041,752238,574961,574985,892727,822505,742664,574987,877093,62334,847747,375581,818037,843360,793447,805492,715050,838468,753114,829196,885661,797436,806159,901921
24058,30923,651542,71720,800665,52468,39487,39488,794244,908865,458396,828726,828762,30302,909547,884527,651541,824037,792816,30334,792815,30299,831715,888808,884031,30301,863109,73618,903521,30300,49327,889421,887424,895093,68785,68786,869732,595358,851487,696816,904752,899354,711559,701032,268204,708233,623128,792798,799953,892656,462657,611705,818826,578384,800108,887463,70266,840721,889265,892404,39812,754277,34833,512158,30303,58087,395109,396452,596782,808494,69878,582563,737072,873608,547999,792941,901407,869875,805041,614994,756720,907147,887351,815757,43098,908364,908363,728041,841289,845689,34827,34826,34820,34825,855701,66432,873633,792853,791229,864030
898068,714220,838474,802773,765525,71999,841097,878538,843125,901844,892722,43645,858529,818275,838883,761844,838467,820121,838786,773302,838741,779615,808936,779137,715047,831493,694367,575000,836041,858527,817995,844080,833248,832418,835141,765017,715050,838468,753114,843360,885661,810039,757712,479459,797436,818037,901921,877093,806159,829196,475554,414123,805492,842976,765792,895092,808253,375581,882272,793447,574988,706654,846623,790211,857443,900139,883283,847411,574961,574985,523799,574986,574987,522421,795210,817705,757605,820217,68254,865502,865501,799007,763546,863914,846822,840989,799367,871168,809430,785330,845359,756316,841981,829491,894844,858528,771934,829962,862966,759853
808995,776905,774376,871873,879576,47487,890188,897294,829877,833277,825344,745474,793863,751179,755545,793333,823135,857442,770590,809434,744093,886259,884522,896237,903165,859077,730844,817968,860149,860150,788955,822550,774001,743413,817983,902179,252706,847360,866899,802364,766601,873516,889242,851475,838638,793816,579187,859131,864019,841932,785330,859212,871168,809430,803896,837441,755390,829491,840324,810680,804963,793352,892727,752238,68254,836041,844080,858527,479459,833248,832418,817995,835141,857443,900139,805492,574986,62334,742664,757712,877093,847411,715050,838468,753114,843360,818037,475554,414123,869861,375581,574961,817705,822505,810039,574985,901921,885661,797436,806159
909547,30302,754277,34833,30303,58087,611705,462657,458396,828726,828762,756720,30923,806242,43098,908364,908363,728041,24058,841289,791229,34827,34825,34820,34826,864030,887351,792853,892404,792811,39812,845689,908865,773092,907147,805041,895091,66432,873633,869875,901407,795324,651542,71720,800665,582563,52468,737072,792809,39487,39488,896094,792810,794244,38204,396452,395109,596782,808494,841369,847727,889265,614994,73662,899351,899332,623128,708233,870861,815757,70266,800108,887463,840721,866803,892656,595358,851487,908332,578384,562614,512158,30300,863109,30301,831715,30299,792816,651541,884527,824037,792815,30334,696816,888808,884031,73618,903521,49327,889421
708233,623128,595358,884527,888808,73618,863109,49327,889421,887424,869732,70266,534081,843274,755195,877344,908244,651542,71720,800665,52468,744206,39488,39487,577455,908865,794244,828726,828762,395109,396452,34826,34825,34827,34820,805041,547999,791229,864030,66432,873633,792941,855683,614994,754277,462657,30923,611705,38204,34833,888550,711559,24058,30303,855701,873869,840633,892404,39812,756720,841098,909547,30302,58087,458396,562614,806242,544270,73289,894458,857043,813865,559440,815204,71577,252693,855703,52727,72215,72216,559451,861741,909349,561788,889265,851487,824037,651541,30334,792816,792815,30299,884031,831715,30301,903521,892656,30300,895093,68786
800535,834234,819499,771924,800673,771934,829962,825164,800661,808253,846822,756316,841981,858528,757605,759853,842976,694367,865501,865502,863914,883283,627941,712629,605344,779137,838741,765017,715047,779615,795210,808936,761844,773302,838786,838883,831493,894844,880203,901844,843125,892722,790211,878538,838467,43645,820121,818275,71999,841097,838474,714220,802773,765525,858529,830762,898068,763546,575000,574988,676759,862966,799007,523799,522421,765792,882272,895092,860921,835261,860125,885661,797436,806159,810039,901921,829196,475554,414123,846623,706654,843360,818037,715050,838468,753114,840989,877093,375581,805492,817995,793447,858527,832418,833248,835141,844080,836041,757712,799367
744093,809434,770590,886259,884522,755545,751179,793863,745474,793333,730844,823135,857442,879576,859077,903165,871873,252706,866899,802364,897294,890188,847360,47487,829877,774376,743413,873516,776905,825344,808995,774001,788955,793816,579187,766601,902179,838638,860150,860149,859131,864019,817968,833277,822550,889242,896237,837441,851475,817983,803896,841932,785330,859212,829491,755390,810680,840324,871168,809430,68254,793352,752238,742664,892727,847411,62334,817705,822505,479459,804963,844080,833248,847747,832418,836041,574986,858527,835141,817995,757712,898070,869861,857443,900139,806159,810039,885661,574961,829196,715050,838468,753114,877093,574985,843360,805492,901921,797436,375581
877344,908244,744206,843274,534081,755195,577455,884527,888808,863109,73618,49327,889421,887424,595358,869732,623128,708233,70266,888550,855683,395109,396452,651542,71720,800665,52468,547999,39488,39487,794244,792941,908865,840633,805041,873869,614994,34827,34825,34826,34820,855701,66432,873633,791229,828726,864030,828762,38204,711559,462657,611705,841098,892404,39812,754277,34833,30303,30923,24058,756720,30302,909547,813865,559440,857043,559451,562614,544270,73289,861741,894458,909349,58087,749137,806242,252693,458396,821722,71577,72216,72215,815204,52727,855703,561788,57624,416378,821308,651541,792816,824037,30334,792815,30299,831715,30301,884031,30300,903521
811516,403068,806285,804355,812800,800683,492122,609860,652411,587838,587837,817995,858527,835141,805492,832418,833248,844080,836041,479459,843360,818037,414123,475554,885661,877093,797436,829196,715050,838468,753114,806159,882272,901921,810039,375581,765792,895092,757712,574986,809430,871168,857443,900139,793447,785330,522421,523799,706654,846623,574961,847411,574985,574987,829491,817705,840324,803896,68254,810680,817983,799007,833277,817968,896237,829877,841932,860150,860149,808995,776905,774376,788955,825344,822550,902179,859212,890188,47487,897294,871873,820217,879576,851475,903165,859077,766601,774001,751179,755545,793863,745474,823135,793333,864019,857442,838638,744093,770590,809434
855703,52727,815204,252693,71577,72216,72215,894458,544270,73289,561788,416378,857043,861741,57624,813865,559440,559451,821308,821722,749137,887479,889352,658390,900151,369895,369894,56705,56704,764622,57979,909455,749743,792927,800682,908865,651542,71720,800665,52468,39488,39487,794244,623128,708233,595358,863109,30923,884527,888808,70266,73618,49327,889421,887424,828726,828762,869732,24058,34833,754277,30303,462657,611705,30302,34820,34827,34825,34826,711559,909547,755195,791229,864030,534081,843274,38204,805041,877344,908244,395109,396452,756720,577455,744206,892404,547999,58087,39812,66432,873633,802600,792941,458396,614994,855701,855683,840633,873869,888550
876237,859341,846856,73266,833986,909349,841098,802600,562614,806242,38204,756720,840633,873869,864030,629881,791229,34820,34825,34827,34826,773375,805041,30303,66432,855683,873633,34833,824030,58087,743932,857472,754277,792851,697916,821308,876216,875835,41795,887405,30302,909547,611705,906529,821722,899332,749137,899351,73662,884014,395109,396452,847727,866803,888550,841369,908332,828726,462657,755195,828762,870861,792810,896094,792809,577455,70266,795324,534081,614994,895091,623128,843274,708233,908865,792811,595358,416378,773092,877344,863109,908244,892404,884527,845689,744206,888808,73618,49327,889421,792853,887424,39812,869732,841289,728041,908364,908363,887351,43098
897294,890188,47487,871873,879576,859077,903165,751179,755545,793863,808995,745474,823135,793333,776905,857442,744093,770590,774376,809434,886259,884522,860149,860150,825344,788955,829877,730844,833277,743413,822550,847360,866899,802364,902179,817968,252706,774001,873516,766601,896237,838638,793816,579187,859131,864019,817983,889242,851475,837441,785330,803896,841932,755390,829491,859212,809430,871168,840324,810680,793352,804963,68254,892727,752238,479459,847411,742664,858527,835141,817995,832418,62334,833248,844080,869861,836041,574986,817705,822505,847747,757712,857443,900139,805492,898070,877093,414123,475554,885661,375581,797436,843360,829196,818037,806159,901921,810039,715050,838468
795324,895091,896094,792811,773092,845689,792810,792853,792809,841369,841289,728041,908364,908363,43098,847727,887351,884014,870861,907147,582563,901407,869875,737072,887405,899332,899351,73662,792851,866803,824030,512158,458396,857472,889265,58087,596782,908332,30302,909547,808494,887463,800108,840721,876216,892656,701032,268204,851487,696816,578384,30300,30301,831715,30299,792816,651541,824037,792815,30334,884031,903521,895093,68786,68785,904752,899354,815757,792798,799953,818826,30303,34833,30923,754277,756720,24058,773375,611705,906529,828726,41795,806242,462657,828762,908865,57979,629881,69878,749743,651542,71720,800665,52468,39487,39488,892404,873608,794244,39812
458622,873526,653269,552576,48672,506864,506865,745164,745155,821477,855712,451358,64484,64483,747125,869944,60380,568593,653746,871033,887423,403290,63414,866893,895300,780510,661899,400355,678874,798356,38204,756720,841098,840633,864030,34825,34827,34820,34826,791229,805041,30303,34833,754277,873869,58087,66432,855683,873633,755195,30302,623128,396452,395109,908865,708233,806242,70266,863109,611705,595358,884527,462657,843274,909547,534081,909349,888808,828726,73618,49327,889421,887424,614994,828762,562614,877344,869732,577455,908244,651542,71720,800665,888550,52468,744206,892404,39487,39488,859341,794244,846856,39812,30923,24058,821308,73266,870861,884014,458396
595358,884527,888808,863109,73618,49327,889421,887424,869732,70266,623128,708233,877344,908244,651542,71720,800665,52468,744206,534081,908865,39488,39487,577455,794244,843274,755195,828726,828762,395109,396452,805041,547999,66432,873633,792941,34827,34820,34826,34825,791229,864030,614994,30923,611705,888550,711559,24058,855701,855683,754277,462657,38204,34833,30303,873869,892404,840633,39812,756720,909547,30302,841098,458396,58087,562614,544270,73289,806242,894458,813865,559440,71577,252693,72215,72216,559451,857043,815204,855703,52727,861741,909349,561788,851487,651541,824037,792816,30334,792815,30299,831715,30301,884031,30300,903521,892656,895093,68786,68785
744206,908244,877344,843274,534081,577455,755195,869732,887424,889421,49327,73618,888808,884527,863109,595358,708233,623128,70266,888550,395109,396452,855683,547999,52468,800665,39487,39488,71720,651542,794244,792941,614994,908865,873869,805041,840633,873633,66432,855701,34825,34826,34827,34820,828726,828762,791229,864030,38204,711559,611705,462657,892404,39812,841098,754277,34833,30303,30923,24058,756720,909547,30302,559440,813865,559451,857043,562614,73289,544270,861741,894458,909349,58087,749137,806242,458396,252693,72216,72215,71577,821722,815204,52727,855703,561788,57624,416378,68785,68786,895093,904752,899354,903521,884031,30334,792815,824037,651541,792816
